gap_ms,bw_gibps,need_ms_per_record,gap_records_per_row,r,p,k,target_rows,emitted,emitted_correct,emitted_wrong,emit_recall_realized,emit_precision_realized,admitted,dropped_infeasible_at_emit,pf_completed,pf_hit_events,pf_used_keys,pf_completed_never_used,pred_correct_on_miss,ready_before_use_frac,conversions,survival_gains,pollution_extra_fills,fate_completed,fate_skipped_resident,fate_merged,fate_starved,fate_partial,fate_hopeless,fate_infeasible,device_outcome_mismatches,starved,partial_at_deadline,partial_ms_wasted,dropped_hopeless,hopeless_lastgap_skips,pending_depth_mean,pending_depth_max,gap_budget_utilization,host_evictions0,host_evictions1,pf_evictions0,pf_evictions1,evicted_live_pf0,evicted_live_pf1,completion_lead_rows_mean,lead_ms_nominal,decode_preads,preads_saved_net,ssd_gib_avoided_net,ssd_gib_converted_gross,ssd_gib_pollution_cost,device_misses0,device_misses1,extra_h2d_gib,decode_fill_wall_s,wall_saved_s,frac_of_oracle_bound
23.0,0.33,37.73,0.61,0.25,0.75,3,644,1284,980,304,0.2536,0.7632,1283,1,258,428,229,29,316,0.7247,229,0,1,258,878,0,0,0,147,1,0,0,0,0.0,147,0,3.6,12,0.6562,697,422,133,95,23,4,1.51,308.1,996,228,2.839,2.851,0.012,2284,2161,0.0,34.857,7.981,0.5907
23.0,0.33,37.73,0.61,0.25,1.0,3,644,980,980,0,0.2536,1.0,979,1,223,433,223,0,316,0.7057,223,0,0,223,665,0,0,0,91,1,0,0,0,0.0,91,0,2.54,9,0.5672,678,411,115,80,19,7,1.58,308.1,1001,223,2.777,2.777,0.0,2284,2161,0.0,35.039,7.798,0.5772
23.0,0.33,37.73,0.61,0.5,0.1,3,644,19470,1947,17523,0.5039,0.1,19450,20,391,329,239,144,602,0.3953,238,0,22,391,12971,0,0,0,6088,20,0,0,0,0.0,6088,0,72.7,140,0.9945,777,487,192,165,32,15,1.02,308.1,1008,216,2.689,2.963,0.274,2284,2161,0.0,35.312,7.525,0.557
23.0,0.33,37.73,0.61,0.5,0.25,3,644,7788,1947,5841,0.5039,0.25,7780,8,387,371,252,131,602,0.4169,251,0,18,387,5302,0,0,0,2091,8,0,0,0,0.0,2091,0,27.56,54,0.9843,765,478,193,160,37,11,1.06,308.1,991,233,2.901,3.125,0.224,2284,2161,0.0,34.664,8.174,0.605
23.0,0.33,37.73,0.61,0.5,0.5,3,644,3894,1947,1947,0.5039,0.5,3890,4,371,470,285,84,602,0.4701,283,0,7,371,2684,0,0,0,835,4,0,0,0,0.0,835,0,13.08,27,0.9436,732,452,187,146,21,14,1.16,308.1,948,276,3.437,3.524,0.087,2284,2161,0.0,33.285,9.553,0.7071
23.0,0.33,37.73,0.61,0.5,0.75,3,644,2598,1947,651,0.5039,0.7494,2595,3,341,499,300,41,602,0.4967,299,0,3,341,1808,0,0,0,446,3,0,0,0,0.0,446,0,8.09,18,0.8673,705,429,176,126,23,9,1.26,308.1,928,296,3.686,3.723,0.037,2284,2161,0.0,32.639,10.199,0.7549
23.0,0.33,37.73,0.61,0.5,1.0,3,644,1947,1947,0,0.5039,1.0,1945,2,312,571,312,0,602,0.5183,312,0,0,312,1346,0,0,0,287,2,0,0,0,0.0,287,0,5.8,14,0.7935,678,411,164,110,28,10,1.33,308.1,912,312,3.885,3.885,0.0,2284,2161,0.0,32.038,10.8,0.7994
23.0,0.33,37.73,0.61,0.75,0.1,3,644,28870,2887,25983,0.7472,0.1,28840,30,392,286,222,160,907,0.2448,222,0,25,392,18237,0,0,0,10211,30,0,0,0,0.0,10211,0,109.57,175,0.997,776,508,193,165,32,15,1,308.1,1027,197,2.453,2.764,0.311,2284,2161,0.0,36.036,6.801,0.5034
23.0,0.33,37.73,0.61,0.75,0.25,3,644,11548,2887,8661,0.7472,0.25,11536,12,391,382,269,114,907,0.2955,268,0,16,391,7809,0,0,0,3336,12,0,0,0,0.0,3336,0,42.14,70,0.9945,758,470,194,163,32,9,1.01,308.1,972,252,3.138,3.337,0.199,2284,2161,0.0,34.002,8.835,0.654
23.0,0.33,37.73,0.61,0.75,0.5,3,644,5774,2887,2887,0.7472,0.5,5768,6,385,486,293,90,907,0.3208,291,0,9,385,3994,0,0,0,1389,6,0,0,0,0.0,1389,0,20,36,0.9792,731,461,192,157,24,10,1.06,308.1,942,282,3.511,3.623,0.112,2284,2161,0.0,33.048,9.79,0.7246
23.0,0.33,37.73,0.61,0.75,0.75,3,644,3861,2887,974,0.7472,0.7477,3857,4,370,498,317,52,907,0.3495,317,0,5,370,2672,0,0,0,815,4,0,0,0,0.0,815,0,12.84,23,0.941,713,434,188,144,32,10,1.15,308.1,912,312,3.885,3.947,0.062,2284,2161,0.0,31.986,10.851,0.8032
23.0,0.33,37.73,0.61,0.75,1.0,3,644,2887,2887,0,0.7472,1.0,2884,3,344,602,344,0,907,0.3793,344,0,0,344,1982,0,0,0,558,3,0,0,0,0.0,558,0,8.98,17,0.8749,678,411,178,126,31,12,1.26,308.1,880,344,4.283,4.283,0.0,2284,2161,0.0,30.918,11.919,0.8822
23.0,0.33,37.73,0.61,1.0,0.1,3,644,38640,3864,34776,1.0,0.1,38580,60,392,160,133,247,1219,0.1075,131,0,30,392,21502,0,0,0,16686,60,0,0,0,0.0,16686,0,151.2,180,0.997,823,557,193,165,38,10,1,308.1,1123,101,1.258,1.631,0.374,2284,2161,0.0,39.379,3.459,0.256
23.0,0.33,37.73,0.61,1.0,0.25,3,644,15456,3864,11592,1.0,0.25,15432,24,391,376,275,110,1219,0.224,273,0,16,391,10517,0,0,0,4524,24,0,0,0,0.0,4524,0,56.76,72,0.9945,755,468,194,163,43,15,1.01,308.1,967,257,3.2,3.399,0.199,2284,2161,0.0,33.868,8.969,0.6639
23.0,0.33,37.73,0.61,1.0,0.5,3,644,7728,3864,3864,1.0,0.5,7716,12,389,463,306,79,1219,0.2494,304,0,5,389,5323,0,0,0,2004,12,0,0,0,0.0,2004,0,27.77,36,0.9894,724,455,193,159,33,9,1.02,308.1,925,299,3.723,3.785,0.062,2284,2161,0.0,32.421,10.416,0.771
23.0,0.33,37.73,0.61,1.0,0.75,3,644,5152,3864,1288,1.0,0.75,5144,8,383,557,345,36,1219,0.2822,344,0,2,383,3570,0,0,0,1191,8,0,0,0,0.0,1191,0,17.75,24,0.9741,697,433,187,154,34,14,1.08,308.1,882,342,4.258,4.283,0.025,2284,2161,0.0,30.94,11.897,0.8806
23.0,0.33,37.73,0.61,1.0,1.0,3,644,3864,3864,0,1.0,1.0,3858,6,365,623,365,0,1219,0.2994,365,0,0,365,2647,0,0,0,846,6,0,0,0,0.0,846,0,12.74,18,0.9283,678,411,184,137,28,10,1.17,308.1,859,365,4.545,4.545,0.0,2284,2161,0.0,30.143,12.695,0.9397
23.0,0.33,37.73,0.61,0.1,0.1,6,644,4180,418,3762,0.1082,0.1,4180,0,373,310,217,154,137,1.5766,216,0,22,373,2868,0,0,0,939,0,0,0,0,0.0,939,0,30.94,90,0.9487,777,491,184,158,30,15,2.03,616.2,1030,194,2.416,2.689,0.274,2284,2161,0.0,36.06,6.778,0.5017
23.0,0.33,37.73,0.61,0.1,0.25,6,644,1672,418,1254,0.1082,0.25,1672,0,334,352,209,123,137,1.5255,209,0,14,334,1155,0,0,0,183,0,0,0,0,0.0,183,0,9.76,32,0.8495,758,470,171,132,29,8,2.66,616.2,1029,195,2.428,2.602,0.174,2284,2161,0.0,36.054,6.784,0.5021
23.0,0.33,37.73,0.61,0.1,0.5,6,644,836,418,418,0.1082,0.5,836,0,236,343,186,49,137,1.365,187,0,4,236,582,0,0,0,18,0,0,0,0,0.0,18,0,3.11,12,0.6002,708,434,122,84,20,11,3.69,616.2,1041,183,2.279,2.328,0.05,2284,2161,0.0,36.391,6.447,0.4772
23.0,0.33,37.73,0.61,0.1,0.75,6,644,502,418,84,0.1082,0.8327,502,0,157,302,148,8,137,1.0876,149,0,0,157,343,0,0,0,2,0,0,0,0,0.0,2,0,1.42,8,0.3993,684,413,79,57,14,8,4.19,616.2,1075,149,1.855,1.855,0.0,2284,2161,0.0,37.604,5.234,0.3874
23.0,0.33,37.73,0.61,0.1,1.0,6,644,418,418,0,0.1082,1.0,418,0,136,273,135,0,137,0.9927,136,0,0,136,281,0,0,0,1,0,0,0,0,0.0,1,0,1.06,5,0.3459,678,411,66,49,13,9,4.38,616.2,1088,136,1.693,1.693,0.0,2284,2161,0.0,38.036,4.802,0.3554
23.0,0.33,37.73,0.61,0.25,0.1,6,644,9800,980,8820,0.2536,0.1,9790,10,392,346,235,155,316,0.7373,233,0,22,392,6626,0,0,0,2772,10,0,0,0,0.0,2772,0,79.87,150,0.997,779,491,196,164,31,17,1.25,616.2,1013,211,2.627,2.901,0.274,2284,2161,0.0,35.497,7.341,0.5434
23.0,0.33,37.73,0.61,0.25,0.25,6,644,3920,980,2940,0.2536,0.25,3916,4,389,400,248,139,316,0.7816,247,0,20,389,2685,0,0,0,842,4,0,0,0,0.0,842,0,30.19,60,0.9894,767,484,193,163,39,12,1.53,616.2,997,227,2.826,3.075,0.249,2284,2161,0.0,34.904,7.934,0.5873
23.0,0.33,37.73,0.61,0.25,0.5,6,644,1960,980,980,0.2536,0.5,1958,2,371,476,281,88,316,0.8861,280,0,6,371,1350,0,0,0,237,2,0,0,0,0.0,237,0,12.7,30,0.9436,728,458,186,148,32,7,2.22,616.2,950,274,3.412,3.486,0.075,2284,2161,0.0,33.323,9.515,0.7043
23.0,0.33,37.73,0.61,0.25,0.75,6,644,1284,980,304,0.2536,0.7632,1283,1,313,508,276,36,316,0.8734,276,0,1,313,880,0,0,0,90,1,0,0,0,0.0,90,0,6.33,21,0.7961,702,425,167,111,27,6,2.95,616.2,949,275,3.424,3.437,0.012,2284,2161,0.0,33.275,9.563,0.7078
23.0,0.33,37.73,0.61,0.25,1.0,6,644,980,980,0,0.2536,1.0,979,1,270,502,269,0,316,0.8544,270,0,0,270,665,0,0,0,44,1,0,0,0,0.0,44,0,4.19,15,0.6867,678,411,139,95,20,10,3.17,616.2,954,270,3.362,3.362,0.0,2284,2161,0.0,33.44,9.397,0.6956
23.0,0.33,37.73,0.61,0.5,0.1,6,644,19470,1947,17523,0.5039,0.1,19450,20,392,347,246,140,602,0.407,245,0,21,392,12986,0,0,0,6072,20,0,0,0,0.0,6072,0,162.27,244,0.997,768,489,194,164,34,14,1.03,616.2,1000,224,2.789,3.051,0.261,2284,2161,0.0,35.005,7.833,0.5798
23.0,0.33,37.73,0.61,0.5,0.25,6,644,7788,1947,5841,0.5039,0.25,7780,8,392,393,264,125,602,0.4336,261,0,14,392,5326,0,0,0,2062,8,0,0,0,0.0,2062,0,63.63,97,0.997,757,477,195,163,36,10,1.07,616.2,977,247,3.075,3.25,0.174,2284,2161,0.0,34.183,8.655,0.6406
23.0,0.33,37.73,0.61,0.5,0.5,6,644,3894,1947,1947,0.5039,0.5,3890,4,389,479,288,100,602,0.4751,286,0,7,389,2684,0,0,0,817,4,0,0,0,0.0,817,0,30.42,48,0.9894,738,461,197,156,31,9,1.28,616.2,945,279,3.474,3.561,0.087,2284,2161,0.0,33.17,9.668,0.7156
23.0,0.33,37.73,0.61,0.5,0.75,6,644,2598,1947,651,0.5039,0.7494,2595,3,376,567,329,46,602,0.5465,329,0,3,376,1811,0,0,0,408,3,0,0,0,0.0,408,0,18.31,32,0.9563,708,431,196,138,34,9,1.72,616.2,898,326,4.059,4.096,0.037,2284,2161,0.0,31.562,11.276,0.8346
23.0,0.33,37.73,0.61,0.5,1.0,6,644,1947,1947,0,0.5039,1.0,1945,2,354,662,353,0,602,0.588,354,0,0,354,1346,0,0,0,245,2,0,0,0,0.0,245,0,12.33,24,0.9004,678,411,184,125,36,13,2.03,616.2,870,354,4.408,4.408,0.0,2284,2161,0.0,30.574,12.263,0.9077
23.0,0.33,37.73,0.61,0.75,0.1,6,644,28870,2887,25983,0.7472,0.1,28840,30,392,286,222,160,907,0.2448,222,0,25,392,18237,0,0,0,10211,30,0,0,0,0.0,10211,0,243.25,328,0.997,776,508,193,165,32,15,1,616.2,1027,197,2.453,2.764,0.311,2284,2161,0.0,36.036,6.801,0.5034
23.0,0.33,37.73,0.61,0.75,0.25,6,644,11548,2887,8661,0.7472,0.25,11536,12,392,390,275,112,907,0.301,273,0,15,392,7809,0,0,0,3335,12,0,0,0,0.0,3335,0,95.37,130,0.997,755,468,195,163,30,11,1.02,616.2,966,258,3.212,3.399,0.187,2284,2161,0.0,33.823,9.014,0.6672
23.0,0.33,37.73,0.61,0.75,0.5,6,644,5774,2887,2887,0.7472,0.5,5768,6,392,492,299,91,907,0.3275,297,0,8,392,3995,0,0,0,1381,6,0,0,0,0.0,1381,0,46.78,65,0.997,731,461,195,162,28,11,1.09,616.2,935,289,3.598,3.698,0.1,2284,2161,0.0,32.779,10.059,0.7446
23.0,0.33,37.73,0.61,0.75,0.75,6,644,3861,2887,974,0.7472,0.7477,3857,4,387,532,334,53,907,0.3671,333,0,3,387,2668,0,0,0,802,4,0,0,0,0.0,802,0,29.96,43,0.9843,710,436,196,151,25,15,1.29,616.2,894,330,4.109,4.146,0.037,2284,2161,0.0,31.438,11.399,0.8437
23.0,0.33,37.73,0.61,0.75,1.0,6,644,2887,2887,0,0.7472,1.0,2884,3,377,650,377,0,907,0.4157,377,0,0,377,1982,0,0,0,525,3,0,0,0,0.0,525,0,20.65,32,0.9588,678,411,191,143,30,12,1.6,616.2,847,377,4.694,4.694,0.0,2284,2161,0.0,29.782,13.055,0.9663
23.0,0.33,37.73,0.61,1.0,0.1,6,644,38640,3864,34776,1.0,0.1,38580,60,392,160,133,247,1219,0.1075,131,0,30,392,21502,0,0,0,16686,60,0,0,0,0.0,16686,0,329.8,360,0.997,823,557,193,165,38,10,1,616.2,1123,101,1.258,1.631,0.374,2284,2161,0.0,39.379,3.459,0.256
23.0,0.33,37.73,0.61,1.0,0.25,6,644,15456,3864,11592,1.0,0.25,15432,24,392,372,270,118,1219,0.2199,268,0,16,392,10519,0,0,0,4521,24,0,0,0,0.0,4521,0,128.29,144,0.997,758,471,194,164,44,15,1.01,616.2,972,252,3.138,3.337,0.199,2284,2161,0.0,34.038,8.8,0.6514
23.0,0.33,37.73,0.61,1.0,0.5,6,644,7728,3864,3864,1.0,0.5,7716,12,391,467,308,78,1219,0.251,306,0,5,391,5319,0,0,0,2006,12,0,0,0,0.0,2006,0,63.43,72,0.9945,723,456,193,161,31,9,1.04,616.2,923,301,3.748,3.81,0.062,2284,2161,0.0,32.403,10.435,0.7724
23.0,0.33,37.73,0.61,1.0,0.75,6,644,5152,3864,1288,1.0,0.75,5144,8,390,534,346,41,1219,0.283,345,0,2,390,3561,0,0,0,1193,8,0,0,0,0.0,1193,0,41.18,48,0.9919,700,436,191,158,30,11,1.16,616.2,881,343,4.271,4.296,0.025,2284,2161,0.0,30.939,11.899,0.8808
23.0,0.33,37.73,0.61,1.0,1.0,6,644,3864,3864,0,1.0,1.0,3858,6,389,646,388,0,1219,0.3191,389,0,0,389,2648,0,0,0,821,6,0,0,0,0.0,821,0,29.71,36,0.9894,678,411,187,158,31,12,1.35,616.2,835,389,4.844,4.844,0.0,2284,2161,0.0,29.347,13.491,0.9986
23.0,0.33,37.73,0.61,0.1,0.1,12,644,4180,418,3762,0.1082,0.1,4180,0,391,355,231,157,137,1.6788,230,0,22,391,2860,0,0,0,929,0,0,0,0,0.0,929,0,68.67,130,0.9945,780,492,195,163,43,19,2.28,1232.4,1016,208,2.59,2.864,0.274,2284,2161,0.0,35.551,7.287,0.5394
23.0,0.33,37.73,0.61,0.1,0.25,12,644,1672,418,1254,0.1082,0.25,1672,0,380,399,231,147,137,1.6788,230,0,19,380,1159,0,0,0,133,0,0,0,0,0.0,133,0,20.84,49,0.9665,780,478,200,145,38,8,4.42,1232.4,1013,211,2.627,2.864,0.237,2284,2161,0.0,35.497,7.34,0.5433
23.0,0.33,37.73,0.61,0.1,0.5,12,644,836,418,418,0.1082,0.5,836,0,251,362,199,51,137,1.4599,200,0,5,251,584,0,0,0,1,0,0,0,0,0.0,1,0,3.93,24,0.6384,709,436,126,93,24,13,8.77,1232.4,1029,195,2.428,2.49,0.062,2284,2161,0.0,35.992,6.846,0.5067
23.0,0.33,37.73,0.61,0.1,0.75,12,644,502,418,84,0.1082,0.8327,502,0,159,305,150,8,137,1.1022,151,0,0,159,343,0,0,0,0,0,0,0,0,0.0,0,0,1.59,16,0.4044,684,413,78,57,15,4,9.82,1232.4,1073,151,1.88,1.88,0.0,2284,2161,0.0,37.535,5.302,0.3925
23.0,0.33,37.73,0.61,0.1,1.0,12,644,418,418,0,0.1082,1.0,418,0,137,275,136,0,137,1.0,137,0,0,137,281,0,0,0,0,0,0,0,0,0.0,0,0,1.16,12,0.3484,678,411,66,49,13,5,10.09,1232.4,1087,137,1.706,1.706,0.0,2284,2161,0.0,37.996,4.841,0.3583
23.0,0.33,37.73,0.61,0.25,0.1,12,644,9800,980,8820,0.2536,0.1,9790,10,392,346,235,155,316,0.7373,233,0,22,392,6626,0,0,0,2772,10,0,0,0,0.0,2772,0,169.94,260,0.997,779,491,196,164,31,17,1.25,1232.4,1013,211,2.627,2.901,0.274,2284,2161,0.0,35.497,7.341,0.5434
23.0,0.33,37.73,0.61,0.25,0.25,12,644,3920,980,2940,0.2536,0.25,3916,4,392,406,244,147,316,0.769,243,0,19,392,2682,0,0,0,842,4,0,0,0,0.0,842,0,66.0,104,0.997,776,481,198,161,50,12,1.56,1232.4,1000,224,2.789,3.026,0.237,2284,2161,0.0,35.017,7.82,0.5788
23.0,0.33,37.73,0.61,0.25,0.5,12,644,1960,980,980,0.2536,0.5,1958,2,383,476,285,96,316,0.8987,284,0,7,383,1350,0,0,0,225,2,0,0,0,0.0,225,0,28.83,52,0.9741,734,461,194,151,23,8,2.89,1232.4,947,277,3.449,3.536,0.087,2284,2161,0.0,33.202,9.636,0.7132
23.0,0.33,37.73,0.61,0.25,0.75,12,644,1284,980,304,0.2536,0.7632,1283,1,335,542,298,36,316,0.9462,299,0,2,335,884,0,0,0,64,1,0,0,0,0.0,64,0,12.27,35,0.852,701,426,173,120,29,8,5.56,1232.4,927,297,3.698,3.723,0.025,2284,2161,0.0,32.495,10.342,0.7655
23.0,0.33,37.73,0.61,0.25,1.0,12,644,980,980,0,0.2536,1.0,979,1,291,545,290,0,316,0.9209,291,0,0,291,665,0,0,0,23,1,0,0,0,0.0,23,0,6.98,25,0.7401,678,411,150,100,28,8,6.75,1232.4,933,291,3.623,3.623,0.0,2284,2161,0.0,32.662,10.176,0.7532
23.0,0.33,37.73,0.61,0.5,0.1,12,644,19470,1947,17523,0.5039,0.1,19450,20,392,347,246,140,602,0.407,245,0,21,392,12986,0,0,0,6072,20,0,0,0,0.0,6072,0,341.35,469,0.997,768,489,194,164,34,14,1.03,1232.4,1000,224,2.789,3.051,0.261,2284,2161,0.0,35.005,7.833,0.5798
23.0,0.33,37.73,0.61,0.5,0.25,12,644,7788,1947,5841,0.5039,0.25,7780,8,392,393,264,125,602,0.4336,261,0,14,392,5326,0,0,0,2062,8,0,0,0,0.0,2062,0,135.27,188,0.997,757,477,195,163,36,10,1.07,1232.4,977,247,3.075,3.25,0.174,2284,2161,0.0,34.183,8.655,0.6406
23.0,0.33,37.73,0.61,0.5,0.5,12,644,3894,1947,1947,0.5039,0.5,3890,4,390,481,290,98,602,0.4784,288,0,7,390,2684,0,0,0,816,4,0,0,0,0.0,816,0,66.09,93,0.9919,737,461,198,156,31,9,1.32,1232.4,943,281,3.499,3.586,0.087,2284,2161,0.0,33.091,9.747,0.7215
23.0,0.33,37.73,0.61,0.5,0.75,12,644,2598,1947,651,0.5039,0.7494,2595,3,383,586,339,44,602,0.5615,338,0,3,383,1809,0,0,0,403,3,0,0,0,0.0,403,0,41.27,62,0.9741,705,432,201,140,27,13,1.95,1232.4,889,335,4.171,4.208,0.037,2284,2161,0.0,31.33,11.507,0.8517
23.0,0.33,37.73,0.61,0.5,1.0,12,644,1947,1947,0,0.5039,1.0,1945,2,373,694,373,0,602,0.6196,373,0,0,373,1346,0,0,0,226,2,0,0,0,0.0,226,0,27.56,46,0.9487,678,411,200,128,36,12,2.93,1232.4,851,373,4.644,4.644,0.0,2284,2161,0.0,29.965,12.872,0.9528
23.0,0.33,37.73,0.61,0.75,0.1,12,644,28870,2887,25983,0.7472,0.1,28840,30,392,286,222,160,907,0.2448,222,0,25,392,18237,0,0,0,10211,30,0,0,0,0.0,10211,0,508.94,619,0.997,776,508,193,165,32,15,1,1232.4,1027,197,2.453,2.764,0.311,2284,2161,0.0,36.036,6.801,0.5034
23.0,0.33,37.73,0.61,0.75,0.25,12,644,11548,2887,8661,0.7472,0.25,11536,12,392,390,275,112,907,0.301,273,0,15,392,7809,0,0,0,3335,12,0,0,0,0.0,3335,0,201.64,245,0.997,755,468,195,163,30,11,1.02,1232.4,966,258,3.212,3.399,0.187,2284,2161,0.0,33.823,9.014,0.6672
23.0,0.33,37.73,0.61,0.75,0.5,12,644,5774,2887,2887,0.7472,0.5,5768,6,392,492,299,91,907,0.3275,297,0,8,392,3995,0,0,0,1381,6,0,0,0,0.0,1381,0,99.92,123,0.997,731,461,195,162,28,11,1.09,1232.4,935,289,3.598,3.698,0.1,2284,2161,0.0,32.779,10.059,0.7446
23.0,0.33,37.73,0.61,0.75,0.75,12,644,3861,2887,974,0.7472,0.7477,3857,4,387,532,334,53,907,0.3671,333,0,3,387,2668,0,0,0,802,4,0,0,0,0.0,802,0,65.25,83,0.9843,710,436,196,151,25,15,1.32,1232.4,894,330,4.109,4.146,0.037,2284,2161,0.0,31.438,11.399,0.8437
23.0,0.33,37.73,0.61,0.75,1.0,12,644,2887,2887,0,0.7472,1.0,2884,3,386,665,385,0,907,0.4256,386,0,0,386,1982,0,0,0,516,3,0,0,0,0.0,516,0,46.24,62,0.9817,678,411,200,143,31,11,1.9,1232.4,838,386,4.806,4.806,0.0,2284,2161,0.0,29.476,13.362,0.989
23.0,0.33,37.73,0.61,1.0,0.1,12,644,38640,3864,34776,1.0,0.1,38580,60,392,160,133,247,1219,0.1075,131,0,30,392,21502,0,0,0,16686,60,0,0,0,0.0,16686,0,684.5,720,0.997,823,557,193,165,38,10,1,1232.4,1123,101,1.258,1.631,0.374,2284,2161,0.0,39.379,3.459,0.256
23.0,0.33,37.73,0.61,1.0,0.25,12,644,15456,3864,11592,1.0,0.25,15432,24,392,372,270,118,1219,0.2199,268,0,16,392,10519,0,0,0,4521,24,0,0,0,0.0,4521,0,270.16,288,0.997,758,471,194,164,44,15,1.01,1232.4,972,252,3.138,3.337,0.199,2284,2161,0.0,34.038,8.8,0.6514
23.0,0.33,37.73,0.61,1.0,0.5,12,644,7728,3864,3864,1.0,0.5,7716,12,391,467,308,78,1219,0.251,306,0,5,391,5319,0,0,0,2006,12,0,0,0,0.0,2006,0,134.37,144,0.9945,723,456,193,161,31,9,1.04,1232.4,923,301,3.748,3.81,0.062,2284,2161,0.0,32.403,10.435,0.7724
23.0,0.33,37.73,0.61,1.0,0.75,12,644,5152,3864,1288,1.0,0.75,5144,8,390,534,346,41,1219,0.283,345,0,2,390,3561,0,0,0,1193,8,0,0,0,0.0,1193,0,88.46,96,0.9919,700,436,191,158,30,11,1.17,1232.4,881,343,4.271,4.296,0.025,2284,2161,0.0,30.939,11.899,0.8808
23.0,0.33,37.73,0.61,1.0,1.0,12,644,3864,3864,0,1.0,1.0,3858,6,389,646,389,0,1219,0.3191,389,0,0,389,2647,0,0,0,822,6,0,0,0,0.0,822,0,65.06,72,0.9894,678,411,187,158,31,12,1.37,1232.4,835,389,4.844,4.844,0.0,2284,2161,0.0,29.328,13.51,1.0
23.0,0.33,37.73,0.61,0.1,0.1,43,644,4180,418,3762,0.1082,0.1,4180,0,391,355,231,157,137,1.6788,230,0,22,391,2860,0,0,0,929,0,0,0,0,0.0,929,0,261.2,350,0.9945,780,492,195,163,43,19,2.28,4416.1,1016,208,2.59,2.864,0.274,2284,2161,0.0,35.551,7.287,0.5394
23.0,0.33,37.73,0.61,0.1,0.25,43,644,1672,418,1254,0.1082,0.25,1672,0,391,397,237,151,137,1.7226,236,0,19,391,1153,0,0,0,128,0,0,0,0,0.0,128,0,97.22,140,0.9945,785,478,208,148,35,10,4.82,4416.1,1007,217,2.702,2.938,0.237,2284,2161,0.0,35.245,7.593,0.562
23.0,0.33,37.73,0.61,0.1,0.5,43,644,836,418,418,0.1082,0.5,836,0,244,353,197,46,137,1.4453,198,0,9,244,592,0,0,0,0,0,0,0,0,0.0,0,0,6.0,52,0.6206,708,436,121,86,27,12,36.5,4416.1,1035,189,2.353,2.465,0.112,2284,2161,0.0,36.193,6.645,0.4919
23.0,0.33,37.73,0.61,0.1,0.75,43,644,502,418,84,0.1082,0.8327,502,0,157,296,148,8,137,1.0876,149,0,2,157,345,0,0,0,0,0,0,0,0,0.0,0,0,2.26,32,0.3993,685,414,78,51,15,6,38.02,4416.1,1077,147,1.83,1.855,0.025,2284,2161,0.0,37.681,5.157,0.3817
23.0,0.33,37.73,0.61,0.1,1.0,43,644,418,418,0,0.1082,1.0,418,0,135,266,134,0,137,0.9854,135,0,0,135,283,0,0,0,0,0,0,0,0,0.0,0,0,1.57,26,0.3434,678,411,66,45,13,4,38.61,4416.1,1089,135,1.681,1.681,0.0,2284,2161,0.0,38.065,4.773,0.3533
23.0,0.33,37.73,0.61,0.25,0.1,43,644,9800,980,8820,0.2536,0.1,9790,10,392,346,235,155,316,0.7373,233,0,22,392,6626,0,0,0,2772,10,0,0,0,0.0,2772,0,620.73,760,0.997,779,491,196,164,31,17,1.25,4416.1,1013,211,2.627,2.901,0.274,2284,2161,0.0,35.497,7.341,0.5434
23.0,0.33,37.73,0.61,0.25,0.25,43,644,3920,980,2940,0.2536,0.25,3916,4,392,406,244,147,316,0.769,243,0,19,392,2682,0,0,0,842,4,0,0,0,0.0,842,0,246.32,303,0.997,776,481,198,161,50,12,1.56,4416.1,1000,224,2.789,3.026,0.237,2284,2161,0.0,35.017,7.82,0.5788
23.0,0.33,37.73,0.61,0.25,0.5,43,644,1960,980,980,0.2536,0.5,1958,2,386,477,287,97,316,0.9051,286,0,7,386,1351,0,0,0,221,2,0,0,0,0.0,221,0,118.58,152,0.9817,734,462,194,154,29,7,3.08,4416.1,945,279,3.474,3.561,0.087,2284,2161,0.0,33.132,9.706,0.7184
23.0,0.33,37.73,0.61,0.25,0.75,43,644,1284,980,304,0.2536,0.7632,1283,1,344,564,305,38,316,0.9684,306,0,4,344,886,0,0,0,53,1,0,0,0,0.0,53,0,46.63,96,0.8749,705,426,181,118,36,9,16.91,4416.1,922,302,3.76,3.81,0.05,2284,2161,0.0,32.319,10.519,0.7786
23.0,0.33,37.73,0.61,0.25,1.0,43,644,980,980,0,0.2536,1.0,979,1,305,582,304,0,316,0.9652,305,0,1,305,668,0,0,0,6,1,0,0,0,0.0,6,0,24.9,68,0.7757,678,412,159,105,27,10,22.85,4416.1,920,304,3.785,3.798,0.012,2284,2161,0.0,32.198,10.64,0.7876
23.0,0.33,37.73,0.61,0.5,0.1,43,644,19470,1947,17523,0.5039,0.1,19450,20,392,347,246,140,602,0.407,245,0,21,392,12986,0,0,0,6072,20,0,0,0,0.0,6072,0,1241.43,1492,0.997,768,489,194,164,34,14,1.03,4416.1,1000,224,2.789,3.051,0.261,2284,2161,0.0,35.005,7.833,0.5798
23.0,0.33,37.73,0.61,0.5,0.25,43,644,7788,1947,5841,0.5039,0.25,7780,8,392,393,264,125,602,0.4336,261,0,14,392,5326,0,0,0,2062,8,0,0,0,0.0,2062,0,495.3,596,0.997,757,477,195,163,36,10,1.07,4416.1,977,247,3.075,3.25,0.174,2284,2161,0.0,34.183,8.655,0.6406
