layer,expert,region,codec,orig,cbytes,est_bytes,c_ms,d_ms,verified,error,region_sha256,note
5,135,w2w,zstd_10,4194304,4044309,,24.03960000083316,12.035499999910826,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,rans,4194304,4022019,,48.46139999972365,,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,model-excluded; decode ~ encode speed class
5,135,w1s,lz4_fast,262144,130751,,0.7731000005151145,0.4530000005615875,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,zstd_1,262144,51524,,1.7029000009642914,1.069199999619741,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,zstd_3,262144,49407,,2.1042999997007428,0.6661000006715767,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,nib_split_zstd3,262144,49512,,1.8144999994547106,1.0573999988992,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,order0,262144,,32908.59334114833,,,,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,order1,262144,,32895.849226421626,,,,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,zeros,262144,,,,,,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
5,135,w1s,lz4_hc,262144,49624,,2359.5319999985804,0.35430000025371555,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,zstd_10,262144,43531,,47.07559999951627,0.8634999994683312,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,
5,135,w1s,rans,262144,32912,,3.601999998863903,,True,,4e1e20f8f718c503ad22c0bc2c89b64d06b8e6aa6f6185c5b86b7d6c62db9ee8,model-excluded; decode ~ encode speed class
5,135,w3s,lz4_fast,262144,130423,,0.8170000000973232,0.4554999995889375,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,zstd_1,262144,51571,,2.2951999999349937,1.0110000002896413,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,zstd_3,262144,49383,,1.4585999997507315,0.7925999998406041,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,nib_split_zstd3,262144,49368,,2.0188000016787555,1.2115999998059124,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,order0,262144,,32892.55597290235,,,,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,order1,262144,,32885.762905253716,,,,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,zeros,262144,,,,,,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
5,135,w3s,lz4_hc,262144,49491,,2432.0200999991357,0.4168999985267874,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,zstd_10,262144,43522,,53.2472000013513,0.942399999985355,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,
5,135,w3s,rans,262144,32896,,4.436600000190083,,True,,d4443088da3791b3255f3e4fdef2f847eebff51aa2f70d88ded48a88aa25a8ee,model-excluded; decode ~ encode speed class
5,135,w2s,lz4_fast,262144,130177,,1.263699999981327,0.7330000007641502,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,zstd_1,262144,51647,,2.2618999992118916,1.6888999998627696,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,zstd_3,262144,49537,,2.5365000001329463,1.2047000000166008,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,nib_split_zstd3,262144,49587,,1.5990000010788208,0.7083000018610619,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,order0,262144,,32376.0520987122,,,,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,order1,262144,,32375.480536133637,,,,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,zeros,262144,,,,,,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
5,135,w2s,lz4_hc,262144,49116,,2309.488599999895,0.2319999985047616,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
5,135,w2s,zstd_10,262144,43527,,47.21080000126676,0.9238999991794117,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,
