layer,expert,region,codec,orig,cbytes,est_bytes,c_ms,d_ms,verified,error,region_sha256,note
17,166,whole,nib_split_zstd3,13369344,13254785,,542.4559709999812,92.86071299993637,True,,392a50cbe0981ada1268370a8213f1f356f0170e790fdf7da324bd341b036685,
17,166,whole,order0,13369344,,12686250.30192683,,,,,392a50cbe0981ada1268370a8213f1f356f0170e790fdf7da324bd341b036685,
17,166,whole,order1,13369344,,11926714.12347885,,,,,392a50cbe0981ada1268370a8213f1f356f0170e790fdf7da324bd341b036685,
17,166,whole,zeros,13369344,,,,,,,392a50cbe0981ada1268370a8213f1f356f0170e790fdf7da324bd341b036685,"{""zero_frac"": 0.0041508394129136025, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,173,w1w,lz4_fast,4194304,4194339,,1.83100599952013,1.2925769997309544,True,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,zstd_1,4194304,4040186,,12.748412000291864,7.521597000049951,True,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,zstd_3,4194304,4044948,,26.252477000525687,7.8346169993892545,True,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,nib_split_zstd3,4194304,4362830,,161.75424500033841,28.8473040000099,True,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,order0,4194304,,4018904.6508619804,,,,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,order1,4194304,,3941976.1762920283,,,,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,
17,173,w1w,zeros,4194304,,,,,,,4912dbe6ba7721fdfcf75a312bbed7f69247f4ecf1220c260038e4eb49159436,"{""zero_frac"": 0.004492044448852539, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,173,w3w,lz4_fast,4194304,4194339,,2.447109999593522,1.7552130002513877,True,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,zstd_1,4194304,4047740,,13.64138400003867,9.464996999668074,True,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,zstd_3,4194304,4052454,,25.951888000236067,8.28965100026835,True,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,nib_split_zstd3,4194304,4363937,,165.74651900009485,31.814191000194114,True,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,order0,4194304,,4026845.186993275,,,,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,order1,4194304,,3946070.8327313527,,,,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,
17,173,w3w,zeros,4194304,,,,,,,f437d90da41995fda2562896cec3314ae792787a44107e1af440ee8b82ca7ca9,"{""zero_frac"": 0.004216194152832031, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
17,173,w2w,lz4_fast,4194304,4194339,,2.4932509995778673,1.9446120004431577,True,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,zstd_1,4194304,4048328,,18.407200999718043,12.249192999661318,True,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,zstd_3,4194304,4053755,,26.790167999934056,8.675081000546925,True,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,nib_split_zstd3,4194304,4364775,,173.3141450004041,37.49816900017322,True,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,order0,4194304,,4027713.3931464544,,,,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,order1,4194304,,3944772.0547190276,,,,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,
17,173,w2w,zeros,4194304,,,,,,,1dcc2a166d4b71039b6734d2d70a20e50edd6ef08f54e2307c458f2d74fdf4be,"{""zero_frac"": 0.004322052001953125, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
17,173,w1s,lz4_fast,262144,121446,,0.6137660002423218,0.6017499999870779,True,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,zstd_1,262144,50880,,2.4050080000961316,1.3379499996517552,True,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,zstd_3,262144,49038,,2.1775459999844315,1.06729099934455,True,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,nib_split_zstd3,262144,49070,,2.302511999005219,1.1080330004915595,True,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,order0,262144,,33368.42224898043,,,,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,order1,262144,,32460.963822085265,,,,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,
17,173,w1s,zeros,262144,,,,,,,f620902ce1d8e879b80e40af20e0cf6d518c389abe9dad264aef922e0405d671,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
17,173,w3s,lz4_fast,262144,127959,,0.6938570004422218,0.5155640001248685,True,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,zstd_1,262144,51636,,2.1719010001106653,1.1121830002593924,True,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,zstd_3,262144,49545,,2.226329000222904,0.7463109996024286,True,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,nib_split_zstd3,262144,49597,,2.1158970002943533,0.8594139999331674,True,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,order0,262144,,32729.684670814084,,,,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,order1,262144,,32610.984972980557,,,,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,
17,173,w3s,zeros,262144,,,,,,,c042e0aa3118be6afff49eb6766bbfaca64af0c36521712b3b7784cc3375ed01,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
17,173,w2s,lz4_fast,262144,130468,,0.5590069995378144,0.5511010003829142,True,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,zstd_1,262144,51800,,2.3669319998589344,1.2727379998977995,True,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,zstd_3,262144,49676,,1.999650000470865,0.9366350004711421,True,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,nib_split_zstd3,262144,49683,,2.1396820002337336,0.9976590008591302,True,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,order0,262144,,32591.780986974158,,,,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,order1,262144,,32590.34390945467,,,,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,
17,173,w2s,zeros,262144,,,,,,,5c403236ae6c658068cd38c9f4147b4849cbe4d0daf88839968754e851a4bb9d,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
17,173,whole,lz4_fast,13369344,12962398,,22.8385549999075,21.253222999803256,True,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,zstd_1,13369344,12287895,,46.08078100045532,29.275066000082006,True,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,zstd_3,13369344,12302883,,96.17747599986615,28.264990000025136,True,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,nib_split_zstd3,13369344,13252897,,535.122197000419,95.12812600041798,True,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,order0,13369344,,12699431.165351596,,,,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,order1,13369344,,11958543.728678223,,,,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,
17,173,whole,zeros,13369344,,,,,,,4daafec42f080b7d0dc83e8a0ba4133c11b6a03882fb959ec0c8dde69efad60a,"{""zero_frac"": 0.004087934307023591, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,174,w1w,lz4_fast,4194304,4194339,,2.206363000368583,1.4296420004029642,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,zstd_1,4194304,4041617,,13.089738000417128,7.586869999613555,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,zstd_3,4194304,4046395,,27.63260000028822,7.859858999836433,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,nib_split_zstd3,4194304,4363231,,165.85678500086942,27.168191000782826,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,order0,4194304,,4019767.340303702,,,,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,order1,4194304,,3936353.2933991407,,,,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,zeros,4194304,,,,,,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,"{""zero_frac"": 0.004395723342895508, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
17,174,w1w,lz4_hc,4194304,4194327,,197.7623909997419,1.908248999825446,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,zstd_10,4194304,4041411,,25.061592999918503,10.174453000217909,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,
17,174,w1w,rans,4194304,4019769,,97.68136300044716,,True,,e4aa91f856b371ab6bcc7d97cbfe51ee6946c56769222c76f36ee21ba53936ca,model-excluded; decode ~ encode speed class
17,174,w3w,lz4_fast,4194304,4194339,,2.5643420003689243,2.0355779997771606,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,zstd_1,4194304,4046900,,14.732173000084003,8.110767000289343,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,zstd_3,4194304,4051785,,29.752197000561864,9.428710999600298,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,nib_split_zstd3,4194304,4363852,,169.39466999974684,28.13873600007355,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,order0,4194304,,4025278.8363849255,,,,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,order1,4194304,,3942320.262476493,,,,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,zeros,4194304,,,,,,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,"{""zero_frac"": 0.004301309585571289, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,174,w3w,lz4_hc,4194304,4194327,,218.86565400018299,5.039986999690882,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,zstd_10,4194304,4046899,,30.866629999763973,8.560401000067941,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,
17,174,w3w,rans,4194304,4025281,,85.78778300034173,,True,,8d03a50fdb03cdf25040d31d4650a10f89bf4f005c137feae8d6fbe7260b0dda,model-excluded; decode ~ encode speed class
17,174,w2w,lz4_fast,4194304,4194339,,1.7459669998061145,1.2775680006598122,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,zstd_1,4194304,4046117,,13.32071500019083,8.409451999796147,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,zstd_3,4194304,4051169,,29.697445999772754,8.455717000288132,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,nib_split_zstd3,4194304,4365235,,176.3049499995759,39.01319700071326,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,order0,4194304,,4024539.647733761,,,,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,order1,4194304,,3938177.5408287807,,,,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,zeros,4194304,,,,,,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,"{""zero_frac"": 0.00430750846862793, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
17,174,w2w,lz4_hc,4194304,4194327,,205.72722900033114,5.277504999867233,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,zstd_10,4194304,4046116,,29.81815499970253,9.631545000047481,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,
17,174,w2w,rans,4194304,4024542,,79.00218600025255,,True,,259f9adfff9a86440a7f089d0d3b509234bab3e8d716cf4a9787a0180003d0a9,model-excluded; decode ~ encode speed class
17,174,w1s,lz4_fast,262144,125880,,0.5674000003637047,0.5197880000196164,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,zstd_1,262144,51479,,2.2290160004558857,1.2930089997098548,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,zstd_3,262144,49408,,2.033695000136504,1.119366000239097,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,nib_split_zstd3,262144,49477,,2.084382000248297,1.005916000394791,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,order0,262144,,33155.919617898704,,,,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,order1,262144,,32781.44679884341,,,,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,zeros,262144,,,,,,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
17,174,w1s,lz4_hc,262144,48713,,2391.2106660000063,0.21120000019436702,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,zstd_10,262144,43286,,47.967798999707156,0.7109779999154853,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,
17,174,w1s,rans,262144,33159,,4.849822000323911,,True,,76c77377de5b45f84a30df2c31082e513e7cb6cd6ba301c1b3c58e439a5db0b9,model-excluded; decode ~ encode speed class
17,174,w3s,lz4_fast,262144,127463,,0.5513989999599289,0.5539959993257071,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,zstd_1,262144,51583,,2.1754589997726725,1.4116020001893048,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,zstd_3,262144,49585,,2.2332930002448848,1.0516710008232621,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,nib_split_zstd3,262144,49580,,2.450113999657333,1.0884100001931074,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,order0,262144,,32450.53651653298,,,,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,order1,262144,,32357.005207808037,,,,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,zeros,262144,,,,,,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
17,174,w3s,lz4_hc,262144,49000,,2371.6635020000467,0.21163800010981504,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,zstd_10,262144,43451,,48.93891800020356,0.6908860004841699,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,
17,174,w3s,rans,262144,32454,,5.18928000019514,,True,,e3517fe85c1f4a5b1bda0c210bd6d2d1a2cb7f219ffb9a3a1d2d07cf8ba713bd,model-excluded; decode ~ encode speed class
17,174,w2s,lz4_fast,262144,130354,,0.5868930002179695,0.5370409999159165,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,zstd_1,262144,51668,,2.225079000709229,1.1569060006877407,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,zstd_3,262144,49672,,1.966448000530363,0.8972110008471645,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,nib_split_zstd3,262144,49687,,2.0777720001206035,0.939883999308222,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,order0,262144,,32631.667772983375,,,,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,order1,262144,,32630.33799909281,,,,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,zeros,262144,,,,,,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
17,174,w2s,lz4_hc,262144,49415,,2349.712718999399,0.2828880005836254,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,zstd_10,262144,43712,,38.89955100021325,0.9011410002131015,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,
17,174,w2s,rans,262144,32635,,5.648688999826845,,True,,ed8d1682645d60d43008352ee7888c3fa2db27f78a37931ec8331abef0a23c5b,model-excluded; decode ~ encode speed class
17,174,whole,lz4_fast,13369344,12966332,,14.214175999768486,47.52735500005656,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,zstd_1,13369344,12286291,,49.67955400024948,32.09526999944501,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,zstd_3,13369344,12299993,,104.13998100011668,29.118245000063325,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,nib_split_zstd3,13369344,13253964,,578.7135889995625,118.85156500011362,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,order0,13369344,,12694525.198571557,,,,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,order1,13369344,,11941129.172711026,,,,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,zeros,13369344,,,,,,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,"{""zero_frac"": 0.004079856124578738, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,174,whole,lz4_hc,13369344,12727818,,8644.201676999728,52.21603500012861,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,174,whole,zstd_10,13369344,12264799,,151.3011600000027,26.29708099993877,True,,a20b4d71d103069755066e2400c8c8e86c3f467bd3a9a5ad09d208dd469c12e2,
17,181,w1w,lz4_fast,4194304,4194339,,2.946326000710542,5.95977499961009,True,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,zstd_1,4194304,4039890,,14.412774999982503,8.175962000677828,True,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,zstd_3,4194304,4053694,,30.483208999612543,9.156114999314013,True,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,nib_split_zstd3,4194304,4361765,,175.56933000014396,37.436241999785125,True,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,order0,4194304,,4017372.818886208,,,,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,order1,4194304,,3924363.2032128978,,,,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,
17,181,w1w,zeros,4194304,,,,,,,9667e59993707469f27866a2c881dda666cc62fa266039418a021765dc44a3e5,"{""zero_frac"": 0.0044307708740234375, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
17,181,w3w,lz4_fast,4194304,4194339,,2.1858210002392298,5.289665999953286,True,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,zstd_1,4194304,4041638,,12.936727000123938,8.21588399958273,True,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,zstd_3,4194304,4046636,,26.085876999786706,8.230546999584476,True,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,nib_split_zstd3,4194304,4364498,,158.54017599940562,29.75237400005426,True,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,order0,4194304,,4019295.3581781425,,,,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,order1,4194304,,3928386.0819571484,,,,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,
17,181,w3w,zeros,4194304,,,,,,,5a221bd44c28662e6d1522d6f6e8b0243c06c89cd3743038ced8d19db00e921a,"{""zero_frac"": 0.004426479339599609, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,181,w2w,lz4_fast,4194304,4194339,,3.412770999602799,6.086886000048253,True,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,zstd_1,4194304,4040232,,13.354923000406416,8.023083000807674,True,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,zstd_3,4194304,4045008,,15.711142000327527,5.272948999845539,True,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,nib_split_zstd3,4194304,4365441,,148.58935500069492,31.56956899965735,True,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,order0,4194304,,4017663.3771218685,,,,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,order1,4194304,,3922776.0486210613,,,,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,
17,181,w2w,zeros,4194304,,,,,,,27a7d4d4516ede3aa8bf30612a292f84a94cb592da317398283dea20a6ff3f24,"{""zero_frac"": 0.004448890686035156, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
17,181,w1s,lz4_fast,262144,129634,,0.5564149996644119,0.5558249995374354,True,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,zstd_1,262144,51656,,2.2135660001367796,1.1714369993569562,True,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,zstd_3,262144,49497,,2.0336159996077185,0.9157360000244807,True,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,nib_split_zstd3,262144,49598,,2.1731759998147027,0.9946449999915785,True,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,order0,262144,,32980.375754559725,,,,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,order1,262144,,32920.142140838216,,,,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,
17,181,w1s,zeros,262144,,,,,,,ef72551a0492a34018e7224a6a1bd6885fe1094dbd1cfad6ed7f7301e8d75867,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
17,181,w3s,lz4_fast,262144,129249,,0.5512019997695461,0.549185999261681,True,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,zstd_1,262144,51593,,2.2612860002482194,1.1909390004802844,True,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,zstd_3,262144,49529,,1.9873839992214926,0.9315980005339952,True,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,nib_split_zstd3,262144,49532,,2.024509000875696,0.9660109999458655,True,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,order0,262144,,32881.44446215916,,,,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,order1,262144,,32810.31788360402,,,,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,
17,181,w3s,zeros,262144,,,,,,,e2e9a18518c9d366f1ff0691b5e72becf447c6f0876f749212aa941225a7f261,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
17,181,w2s,lz4_fast,262144,131269,,0.5612140002995147,0.5330620006134268,True,,7c4ffca753d6b4e18cbd9a0da0528badca1fb265204e7f0c7a00c70616acc3f5,
17,181,w2s,zstd_1,262144,51628,,2.2364699998433935,1.148403999650327,True,,7c4ffca753d6b4e18cbd9a0da0528badca1fb265204e7f0c7a00c70616acc3f5,
17,181,w2s,zstd_3,262144,49439,,1.9577929997467436,0.9209680001731613,True,,7c4ffca753d6b4e18cbd9a0da0528badca1fb265204e7f0c7a00c70616acc3f5,
